,ns1:Name,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:LatitudeDegrees2,ns1:LongitudeDegrees3,ns1:Intensity,ns1:Time,ns1:LatitudeDegrees4,ns1:LongitudeDegrees5,ns1:AltitudeMeters,ns2:Speed,lon,lat,dlon,dlat,d_r,a_r
56,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:08Z,-34.197611,-70.640022,645.953,4.381966459,-1.23290096758123,-0.5968609082662306,1.6580627892892608e-06,-8.726646261170146e-08,8.754799836601538,-4.162000000000035
57,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:10Z,-34.19762,-70.639931,646.851,4.238390949,-1.2328993793316105,-0.5968610653458633,1.5882496193775353e-06,-1.5707963263444924e-07,8.428868925801732,-3.26400000000001
58,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:12Z,-34.197636,-70.639841,648.047,4.275470395,-1.2328978085352837,-0.5968613445985436,1.5707963267885816e-06,-2.7925268031303574e-07,8.466320829289284,-2.0679999999999836
59,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:14Z,-34.197665,-70.639762,649.132,4.01240114,-1.2328964297251748,-0.5968618507440266,1.378810108976225e-06,-5.061454830812551e-07,7.949053505947381,-0.9830000000000609
60,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:16Z,-34.197713,-70.639682,650.276,4.577971186,-1.232895033461773,-0.5968626885020676,1.3962634017872233e-06,-8.377580409391072e-07,9.089624894732356,0.16099999999994452
61,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:18Z,-34.197747,-70.639642,650.89,2.654553061,-1.232894335330072,-0.5968632819140133,6.981317008936117e-07,-5.934119456929565e-07,5.275093156865105,0.7749999999999773
62,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:20Z,-34.197789,-70.639602,651.419,2.987645274,-1.2328936371983714,-0.5968640149522991,6.98131700671567e-07,-7.330382858494744e-07,5.9450901697789575,1.3039999999999736
63,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:22Z,-34.197832,-70.639573,651.808,2.744773465,-1.2328931310528883,-0.5968647654438775,5.061454830812551e-07,-7.504915783274058e-07,5.474954383946695,1.6929999999999836
64,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:25Z,-34.197887,-70.639555,652.199,2.114304742,-1.232892816893623,-0.5968657253749661,3.141592652688985e-07,-9.599310886176937e-07,6.335815721890892,2.0839999999999463
65,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:28Z,-34.197936,-70.639544,652.464,1.849930214,-1.2328926249074053,-0.5968665805862995,1.9198621781235659e-07,-8.552113334170386e-07,5.541676297363568,2.3490000000000464
