,ns1:Name,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:LatitudeDegrees2,ns1:LongitudeDegrees3,ns1:Intensity,ns1:Time,ns1:LatitudeDegrees4,ns1:LongitudeDegrees5,ns1:AltitudeMeters,ns2:Speed,lon,lat,dlon,dlat,d_r,a_r
609,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:45:49Z,-34.19803,-70.610472,830.093,1.0996704112603384,-1.2323852227872656,-0.5968682211957964,1.7802358369678473e-06,-6.457718232377729e-07,10.243412582290151,233.067
610,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:45:58Z,-34.198122,-70.610421,833.02,1.2941067289798434,-1.232384332669347,-0.5968698268987083,8.901179184839236e-07,-1.6057029118554667e-06,11.253963316015492,235.99400000000003
611,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:46:07Z,-34.198175,-70.61032,834.089,1.2273366884536836,-1.2323825698868025,-0.5968707519232118,1.7627825446009382e-06,-9.250245035508087e-07,11.000671938471816,237.0630000000001
612,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:46:16Z,-34.198193,-70.610213,834.047,1.115797802699305,-1.2323807023845028,-0.5968710660824772,1.867502299690571e-06,-3.141592653799208e-07,10.04218022453054,237.02100000000007
613,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:46:25Z,-34.198218,-70.610099,837.048,1.2504419563683846,-1.2323787127091557,-0.5968715024147901,1.989675347147113e-06,-4.36332312947485e-07,10.846751217807624,240.02200000000005
614,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:46:35Z,-34.198225,-70.610038,839.028,0.6006600146449949,-1.232377648058312,-0.5968716245878378,1.0646508437073265e-06,-1.221730476785865e-07,5.663854280978709,242.00200000000007
615,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:46:40Z,-34.198325,-70.610006,838.073,2.30915068158794,-1.232377089552951,-0.5968733699170897,5.585053608481161e-07,-1.7453292519009622e-06,11.502365919982466,241.04700000000003
616,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:46:44Z,-34.19844,-70.60999,836.051,3.256563977458427,-1.2323768103002708,-0.5968753770457296,2.7925268031303574e-07,-2.007128639847089e-06,12.87180418720466,239.0250000000001
617,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:46:48Z,-34.198537,-70.609972,835.001,2.739483139511676,-1.2323764961410055,-0.596877070015104,3.141592652688985e-07,-1.6929693744671681e-06,10.912208114831174,237.97500000000002
618,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:46:55Z,-34.198629,-70.609957,833.011,1.5020709452868122,-1.2323762343416176,-0.5968786757180158,2.6179938794612667e-07,-1.6057029117444444e-06,10.32253065431999,235.985
